Genotype,Compartment,Trial,Time_ds,Time,dff0
+,gamma2,7,43.0,4.275,
+,gamma3,0,0.0,0.025000000000000005,0.027807127312011293
+,gamma3,0,1.0,0.09999999999999999,0.013783421174775415
+,gamma3,0,2.0,0.2,0.0046058212860356825
+,gamma3,0,3.0,0.3,-0.03568738915705497
+,gamma3,0,4.0,0.4,0.05391124483008793
+,gamma3,0,5.0,0.5,0.006093277251322915
+,gamma3,0,6.0,0.6,0.022304599535990198
+,gamma3,0,7.0,0.7000000000000001,-0.022497451123495032
+,gamma3,0,8.0,0.8,0.01091956442194475
+,gamma3,0,9.0,0.9,0.06228548864844171
+,gamma3,0,10.0,1.0,0.03330828825507563
+,gamma3,0,11.0,1.0999999999999999,-0.00752037899885923
+,gamma3,0,12.0,1.2,-0.015016090934200555
+,gamma3,0,13.0,1.3,0.029744613028339972
+,gamma3,0,14.0,1.4,0.05145197063248341
+,gamma3,0,15.0,1.5,0.052058161048844455
+,gamma3,0,16.0,1.6,-0.019950016200173983
+,gamma3,0,17.0,1.7,-0.0813584038688548
+,gamma3,0,18.0,1.8,-0.07918787313338393
+,gamma3,0,19.0,1.9000000000000001,-0.07677267929863774
+,gamma3,0,20.0,2.0,0.8304339923155372
+,gamma3,0,21.0,2.1,2.3178315254938586
+,gamma3,0,22.0,2.2,1.4306691174835855
+,gamma3,0,23.0,2.3000000000000003,-0.06764394368810522
+,gamma3,0,24.0,2.4,-0.06455729316330865
+,gamma3,0,25.0,2.5,-0.04183472038046813
+,gamma3,0,26.0,2.6,-0.04609377187399908
+,gamma3,0,27.0,2.6999999999999997,0.011429051406608881
+,gamma3,0,28.0,2.8,-0.0885216336874434
+,gamma3,0,29.0,2.9,-0.09266723804555606
+,gamma3,0,30.0,3.0,-0.01297814299554374
+,gamma3,0,31.0,3.1,-0.08598855051016925
+,gamma3,0,32.0,3.2,0.0029994508535029054
+,gamma3,0,33.0,3.3000000000000003,0.008620209680291166
+,gamma3,0,34.0,3.4,0.0011665278583729455
+,gamma3,0,35.0,3.5,0.049493640713562805
+,gamma3,0,36.0,3.6,0.026902283894579604
+,gamma3,0,37.0,3.6999999999999997,-0.00793213742710904
+,gamma3,0,38.0,3.8,0.007839064645453897
+,gamma3,0,39.0,3.9,-0.041504971929629174
+,gamma3,0,40.0,4.0,0.03424730249642864
+,gamma3,0,41.0,4.1000000000000005,0.05627996634430136
+,gamma3,0,42.0,4.2,0.08735491361818615
+,gamma3,0,43.0,4.275,
+,gamma3,1,0.0,0.025000000000000005,0.03916906151679885
+,gamma3,1,1.0,0.09999999999999999,0.02119244849932267
+,gamma3,1,2.0,0.2,0.026574334513789523
+,gamma3,1,3.0,0.3,0.028876260331924957
+,gamma3,1,4.0,0.4,0.007230119879137198
+,gamma3,1,5.0,0.5,-0.010442450331869968
+,gamma3,1,6.0,0.6,0.0006557031161868787
+,gamma3,1,7.0,0.7000000000000001,0.0006350833664608239
+,gamma3,1,8.0,0.8,-0.0032118789852827014
+,gamma3,1,9.0,0.9,0.009680849368862043
+,gamma3,1,10.0,1.0,0.00022505241968049373
+,gamma3,1,11.0,1.0999999999999999,-0.003721331273098446
+,gamma3,1,12.0,1.2,-0.006649598406158886
+,gamma3,1,13.0,1.3,-0.026666384622637707
+,gamma3,1,14.0,1.4,-0.0075633028573924175
+,gamma3,1,15.0,1.5,0.0038272044944225314
+,gamma3,1,16.0,1.6,-0.013868218178064318
+,gamma3,1,17.0,1.7,-0.008443516632319422
+,gamma3,1,18.0,1.8,-0.016815397693039035
+,gamma3,1,19.0,1.9000000000000001,-0.025210525223194964
+,gamma3,1,20.0,2.0,0.05652130325913294
+,gamma3,1,21.0,2.1,0.15768337144662606
+,gamma3,1,22.0,2.2,0.07265041296835828
+,gamma3,1,23.0,2.3000000000000003,-0.04255278543062979
+,gamma3,1,24.0,2.4,-0.011399364322338146
+,gamma3,1,25.0,2.5,0.06214563550286186
+,gamma3,1,26.0,2.6,0.05156901725328837
+,gamma3,1,27.0,2.6999999999999997,0.050978136654452756
+,gamma3,1,28.0,2.8,0.06613982549436867
+,gamma3,1,29.0,2.9,0.03687724856954803
+,gamma3,1,30.0,3.0,0.05366198751846825
+,gamma3,1,31.0,3.1,0.06209113106887276
+,gamma3,1,32.0,3.2,0.046619095295183086
+,gamma3,1,33.0,3.3000000000000003,0.03821687562180931
+,gamma3,1,34.0,3.4,0.03619955488428643
+,gamma3,1,35.0,3.5,0.005893119546586186
+,gamma3,1,36.0,3.6,0.0590756568414299
+,gamma3,1,37.0,3.6999999999999997,0.04419463300256125
+,gamma3,1,38.0,3.8,0.055294362482444195
+,gamma3,1,39.0,3.9,0.035188924475742324
+,gamma3,1,40.0,4.0,0.03602697939931865
+,gamma3,1,41.0,4.1000000000000005,0.0029617003498734196
+,gamma3,1,42.0,4.2,0.0032847868742423105
+,gamma3,1,43.0,4.275,
+,gamma3,2,0.0,0.025000000000000005,0.02777175762748167
+,gamma3,2,1.0,0.09999999999999999,-0.0016748204362215062
+,gamma3,2,2.0,0.2,0.004676218768459517
+,gamma3,2,3.0,0.3,0.022199097045700222
+,gamma3,2,4.0,0.4,0.0031966754341503645
+,gamma3,2,5.0,0.5,-0.01160213764244152
+,gamma3,2,6.0,0.6,-0.028508604525261716
+,gamma3,2,7.0,0.7000000000000001,0.003306386783136143
+,gamma3,2,8.0,0.8,0.00788254594154616
+,gamma3,2,9.0,0.9,0.02522915811780942
+,gamma3,2,10.0,1.0,-0.005302314399253838
+,gamma3,2,11.0,1.0999999999999999,-0.01655474711680301
+,gamma3,2,12.0,1.2,-0.0005454694883672007
+,gamma3,2,13.0,1.3,-0.0052859356907559345
+,gamma3,2,14.0,1.4,0.020979273231857488
+,gamma3,2,15.0,1.5,-0.02292034517348222
+,gamma3,2,16.0,1.6,-0.005452842529734414
+,gamma3,2,17.0,1.7,-0.00945990656271778
+,gamma3,2,18.0,1.8,-0.00489986613330573
+,gamma3,2,19.0,1.9000000000000001,0.005124943385401777
+,gamma3,2,20.0,2.0,0.5350032011600805
+,gamma3,2,21.0,2.1,0.9003877496749687
+,gamma3,2,22.0,2.2,0.3704751746062943
+,gamma3,2,23.0,2.3000000000000003,0.01644575071144198
+,gamma3,2,24.0,2.4,0.0363042848163815
+,gamma3,2,25.0,2.5,-0.003781954283449925
+,gamma3,2,26.0,2.6,0.01183527425903641
+,gamma3,2,27.0,2.6999999999999997,-0.011226467264990029
+,gamma3,2,28.0,2.8,0.027096330886568775
+,gamma3,2,29.0,2.9,-0.04963843838503723
+,gamma3,2,30.0,3.0,0.007219598216631584
+,gamma3,2,31.0,3.1,0.015726907394034668
+,gamma3,2,32.0,3.2,-0.011533243074950428
+,gamma3,2,33.0,3.3000000000000003,-0.0021245849711635234
+,gamma3,2,34.0,3.4,-0.01382392244915509
+,gamma3,2,35.0,3.5,0.031822238236959365
+,gamma3,2,36.0,3.6,0.0063640056822419355
+,gamma3,2,37.0,3.6999999999999997,0.007758535720062169
+,gamma3,2,38.0,3.8,-0.00021399562590993516
+,gamma3,2,39.0,3.9,0.00047521002850122357
+,gamma3,2,40.0,4.0,-0.005041814940287459
+,gamma3,2,41.0,4.1000000000000005,-0.03377708909208236
+,gamma3,2,42.0,4.2,0.052355419144311854
+,gamma3,2,43.0,4.275,
+,gamma3,3,0.0,0.025000000000000005,0.0023773186394261034
+,gamma3,3,1.0,0.09999999999999999,-0.02111602959566013
+,gamma3,3,2.0,0.2,0.050748071498144996
+,gamma3,3,3.0,0.3,0.036067102875896206
+,gamma3,3,4.0,0.4,0.0020815151642753714
+,gamma3,3,5.0,0.5,0.026001238231922352
+,gamma3,3,6.0,0.6,0.03311951383298169
+,gamma3,3,7.0,0.7000000000000001,0.032973748717618524
+,gamma3,3,8.0,0.8,0.004125550413912493
+,gamma3,3,9.0,0.9,0.000620540376091013
+,gamma3,3,10.0,1.0,0.02009181599801202
+,gamma3,3,11.0,1.0999999999999999,-0.005126973374630861
+,gamma3,3,12.0,1.2,-0.02334713799009567
+,gamma3,3,13.0,1.3,0.05347819988035496
+,gamma3,3,14.0,1.4,-0.011685453956103075
+,gamma3,3,15.0,1.5,-0.04876392102106578
+,gamma3,3,16.0,1.6,-0.0262800080799932
+,gamma3,3,17.0,1.7,0.009938587245807465
+,gamma3,3,18.0,1.8,-0.040472877227996376
+,gamma3,3,19.0,1.9000000000000001,-0.07191540970220574
+,gamma3,3,20.0,2.0,1.7459754717550555
+,gamma3,3,21.0,2.1,2.8520710798420406
+,gamma3,3,22.0,2.2,1.0991871665923445
+,gamma3,3,23.0,2.3000000000000003,-0.03451502489061031
+,gamma3,3,24.0,2.4,0.02010178690166886
+,gamma3,3,25.0,2.5,0.042320283883497144
+,gamma3,3,26.0,2.6,-0.04302827739374482
+,gamma3,3,27.0,2.6999999999999997,0.03245858536201888
+,gamma3,3,28.0,2.8,-0.10450174726732717
+,gamma3,3,29.0,2.9,0.012777920763305825
+,gamma3,3,30.0,3.0,-0.047462480691389766
+,gamma3,3,31.0,3.1,0.0007962182024244813
+,gamma3,3,32.0,3.2,-0.013316408911388456
+,gamma3,3,33.0,3.3000000000000003,0.06300041287256708
+,gamma3,3,34.0,3.4,0.030794868866146973
+,gamma3,3,35.0,3.5,0.02828030192489761
+,gamma3,3,36.0,3.6,-0.03646172512835999
+,gamma3,3,37.0,3.6999999999999997,-0.02218196667706207
+,gamma3,3,38.0,3.8,-0.035252396956275
+,gamma3,3,39.0,3.9,0.011598030497254977
+,gamma3,3,40.0,4.0,-0.028157386797081463
+,gamma3,3,41.0,4.1000000000000005,-0.0012122066770098305
+,gamma3,3,42.0,4.2,-0.07518444168681708
+,gamma3,3,43.0,4.275,
+,gamma3,4,0.0,0.025000000000000005,0.0028315644100457282
+,gamma3,4,1.0,0.09999999999999999,-0.03095941666373747
+,gamma3,4,2.0,0.2,-0.0009737782844965847
+,gamma3,4,3.0,0.3,-0.012114224308284793
+,gamma3,4,4.0,0.4,-0.016501754731636554
+,gamma3,4,5.0,0.5,0.01815277180270784
+,gamma3,4,6.0,0.6,-0.014292312696197417
+,gamma3,4,7.0,0.7000000000000001,-0.010953314253813592
+,gamma3,4,8.0,0.8,0.0035401568441466138
+,gamma3,4,9.0,0.9,-0.012912092128237554
+,gamma3,4,10.0,1.0,0.019009221437776124
+,gamma3,4,11.0,1.0999999999999999,-0.013189324380051604
+,gamma3,4,12.0,1.2,0.036123362411366246
+,gamma3,4,13.0,1.3,-0.047635431667942964
+,gamma3,4,14.0,1.4,0.014460632277656149
+,gamma3,4,15.0,1.5,0.0009602467103011861
+,gamma3,4,16.0,1.6,0.002559447753354549
+,gamma3,4,17.0,1.7,0.00081585491248141
+,gamma3,4,18.0,1.8,-0.0005307017391867231
+,gamma3,4,19.0,1.9000000000000001,-0.0009754284764717328
+,gamma3,4,20.0,2.0,0.131226896280979
+,gamma3,4,21.0,2.1,0.15849417341966496
+,gamma3,4,22.0,2.2,0.0010252642741194861
+,gamma3,4,23.0,2.3000000000000003,-0.01099374395720317
+,gamma3,4,24.0,2.4,0.004056006855557692
+,gamma3,4,25.0,2.5,-0.0019919467331231213
+,gamma3,4,26.0,2.6,-0.0381763662475673
+,gamma3,4,27.0,2.6999999999999997,-0.04350912663424685
+,gamma3,4,28.0,2.8,-0.03439759164382374
+,gamma3,4,29.0,2.9,-0.002794765129001194
+,gamma3,4,30.0,3.0,0.045208164291792974
+,gamma3,4,31.0,3.1,0.012340795666463919
+,gamma3,4,32.0,3.2,0.03338024829118504
+,gamma3,4,33.0,3.3000000000000003,0.031169486102165855
+,gamma3,4,34.0,3.4,0.027393516824779973
+,gamma3,4,35.0,3.5,0.021657779557785067
+,gamma3,4,36.0,3.6,0.0170388922195265
+,gamma3,4,37.0,3.6999999999999997,0.0035089682158175504
+,gamma3,4,38.0,3.8,0.015096286226458333
+,gamma3,4,39.0,3.9,0.005830788324759843
+,gamma3,4,40.0,4.0,0.04055462292205771
+,gamma3,4,41.0,4.1000000000000005,0.04338503219772083
+,gamma3,4,42.0,4.2,0.05463934146778978
+,gamma3,4,43.0,4.275,
+,gamma3,5,0.0,0.025000000000000005,-0.014219642414595576
+,gamma3,5,1.0,0.09999999999999999,-0.011776809491625184
+,gamma3,5,2.0,0.2,-0.011562720494556155
+,gamma3,5,3.0,0.3,0.0057332408401962924
+,gamma3,5,4.0,0.4,-0.018565332147040814
+,gamma3,5,5.0,0.5,-0.005854150066131473
+,gamma3,5,6.0,0.6,-0.003398112640874751
+,gamma3,5,7.0,0.7000000000000001,0.01730830754439013
+,gamma3,5,8.0,0.8,0.0019560489461849517
+,gamma3,5,9.0,0.9,0.013252764742183029
+,gamma3,5,10.0,1.0,-0.001068310257475269
+,gamma3,5,11.0,1.0999999999999999,-0.00875121786775146
+,gamma3,5,12.0,1.2,0.004161729008092974
+,gamma3,5,13.0,1.3,0.0065792092866736596
+,gamma3,5,14.0,1.4,0.008983485062967932
+,gamma3,5,15.0,1.5,0.009088064721075631
+,gamma3,5,16.0,1.6,-0.008249446780871073
+,gamma3,5,17.0,1.7,0.01097278734741062
+,gamma3,5,18.0,1.8,-0.003913616410132881
+,gamma3,5,19.0,1.9000000000000001,0.007098586376602471
+,gamma3,5,20.0,2.0,0.18850820088722373
+,gamma3,5,21.0,2.1,0.42446209314205036
+,gamma3,5,22.0,2.2,0.2408814823955264
+,gamma3,5,23.0,2.3000000000000003,-0.008278496685901008
+,gamma3,5,24.0,2.4,-0.0030859582068259337
+,gamma3,5,25.0,2.5,-0.0073770693298211105
+,gamma3,5,26.0,2.6,0.003324563563139815
+,gamma3,5,27.0,2.6999999999999997,-0.014202036411547084
+,gamma3,5,28.0,2.8,0.031172858885002562
+,gamma3,5,29.0,2.9,-0.005487945202723961
+,gamma3,5,30.0,3.0,-0.019796519940217937
+,gamma3,5,31.0,3.1,0.008128537554935922
+,gamma3,5,32.0,3.2,-0.01873223705594005
+,gamma3,5,33.0,3.3000000000000003,0.016547728212697788
+,gamma3,5,34.0,3.4,-7.72463383755806e-06
+,gamma3,5,35.0,3.5,0.017568876389507066
+,gamma3,5,36.0,3.6,0.009450396263812454
+,gamma3,5,37.0,3.6999999999999997,-0.006186903523746882
+,gamma3,5,38.0,3.8,-0.01652866971439786
+,gamma3,5,39.0,3.9,-0.03300084616651403
+,gamma3,5,40.0,4.0,-0.027194738481200974
+,gamma3,5,41.0,4.1000000000000005,-0.018007573970466484
+,gamma3,5,42.0,4.2,-0.014705568098732394
+,gamma3,5,43.0,4.275,
+,gamma3,6,0.0,0.025000000000000005,-0.0018267152136091462
+,gamma3,6,1.0,0.09999999999999999,0.0052228501555767375
+,gamma3,6,2.0,0.2,-0.0005246842339090118
+,gamma3,6,3.0,0.3,0.007502934905896745
+,gamma3,6,4.0,0.4,0.00237125504766571
+,gamma3,6,5.0,0.5,-0.03729791756120293
+,gamma3,6,6.0,0.6,0.0009212998468635325
+,gamma3,6,7.0,0.7000000000000001,-0.018739549956276396
+,gamma3,6,8.0,0.8,0.01813957990513968
+,gamma3,6,9.0,0.9,-0.00585161082692794
+,gamma3,6,10.0,1.0,-0.0025762641191933167
+,gamma3,6,11.0,1.0999999999999999,0.0025506173023353007
+,gamma3,6,12.0,1.2,0.010006726084549934
+,gamma3,6,13.0,1.3,0.0019805961147552806
+,gamma3,6,14.0,1.4,0.013873604213358193
+,gamma3,6,15.0,1.5,0.012576040743691378
+,gamma3,6,16.0,1.6,-0.0014623649508947567
+,gamma3,6,17.0,1.7,-0.001014290240889948
+,gamma3,6,18.0,1.8,-0.004160244620993958
+,gamma3,6,19.0,1.9000000000000001,-0.022023169830739413
+,gamma3,6,20.0,2.0,0.20438163456264302
+,gamma3,6,21.0,2.1,0.5058925630022328
+,gamma3,6,22.0,2.2,0.3384779193316604
+,gamma3,6,23.0,2.3000000000000003,0.031045885464625018
+,gamma3,6,24.0,2.4,-0.0061378623957271785
+,gamma3,6,25.0,2.5,0.03530656632970045
+,gamma3,6,26.0,2.6,0.004899865726503849
+,gamma3,6,27.0,2.6999999999999997,0.013476988600403436
+,gamma3,6,28.0,2.8,0.012076176009967377
+,gamma3,6,29.0,2.9,-0.008078747310186799
+,gamma3,6,30.0,3.0,-0.004325046102221663
+,gamma3,6,31.0,3.1,0.006524219281938655
+,gamma3,6,32.0,3.2,0.02484431968509009
+,gamma3,6,33.0,3.3000000000000003,0.020088076132989425
+,gamma3,6,34.0,3.4,0.0003157040423518387
+,gamma3,6,35.0,3.5,0.0034457739423375453
+,gamma3,6,36.0,3.6,0.019764264387243657
+,gamma3,6,37.0,3.6999999999999997,-0.01090320643122896
+,gamma3,6,38.0,3.8,0.005315840549602879
+,gamma3,6,39.0,3.9,0.011780989421101543
+,gamma3,6,40.0,4.0,0.004340930582339775
+,gamma3,6,41.0,4.1000000000000005,0.0014469768607799176
+,gamma3,6,42.0,4.2,0.00793789664663716
+,gamma3,6,43.0,4.275,
+,gamma3,7,0.0,0.025000000000000005,-0.01214187050642331
+,gamma3,7,1.0,0.09999999999999999,-0.004229122512042142
+,gamma3,7,2.0,0.2,-7.433157295617665e-05
+,gamma3,7,3.0,0.3,-0.025672111217581468
+,gamma3,7,4.0,0.4,0.01794770975749227
+,gamma3,7,5.0,0.5,0.02156408286429919
+,gamma3,7,6.0,0.6,-0.004312278155027394
+,gamma3,7,7.0,0.7000000000000001,-0.023834511097414673
+,gamma3,7,8.0,0.8,-0.006944543112835699
+,gamma3,7,9.0,0.9,-0.025911408031927746
+,gamma3,7,10.0,1.0,0.009393446886651313
+,gamma3,7,11.0,1.0999999999999999,-0.030910717311643816
+,gamma3,7,12.0,1.2,0.01183726560316194
+,gamma3,7,13.0,1.3,-0.03036332584882695
+,gamma3,7,14.0,1.4,0.014779419935548498
+,gamma3,7,15.0,1.5,0.059599314434568416
+,gamma3,7,16.0,1.6,-0.02153746109370298
+,gamma3,7,17.0,1.7,0.00483324726126048
+,gamma3,7,18.0,1.8,0.027172601950538344
+,gamma3,7,19.0,1.9000000000000001,-0.00931517688695882
+,gamma3,7,20.0,2.0,0.246360706745194
+,gamma3,7,21.0,2.1,0.3720601326970631
+,gamma3,7,22.0,2.2,0.15956476097164685
+,gamma3,7,23.0,2.3000000000000003,-0.012640405536311183
+,gamma3,7,24.0,2.4,0.022591264439880333
+,gamma3,7,25.0,2.5,0.0035161177122965404
+,gamma3,7,26.0,2.6,0.001005495301781001
+,gamma3,7,27.0,2.6999999999999997,-0.014497947057673563
+,gamma3,7,28.0,2.8,-0.01906612324354262
+,gamma3,7,29.0,2.9,0.02243851330672264
+,gamma3,7,30.0,3.0,0.015822754046097943
+,gamma3,7,31.0,3.1,-0.005531296010109414
+,gamma3,7,32.0,3.2,-0.005489020239574915
+,gamma3,7,33.0,3.3000000000000003,0.000509951482072409
+,gamma3,7,34.0,3.4,0.014305612243142973
+,gamma3,7,35.0,3.5,0.016343424031312836
+,gamma3,7,36.0,3.6,0.00681980964835791
+,gamma3,7,37.0,3.6999999999999997,-0.02691146930188289
+,gamma3,7,38.0,3.8,0.02758718368139319
+,gamma3,7,39.0,3.9,-0.01024644032278943
+,gamma3,7,40.0,4.0,-0.020057410296971723
+,gamma3,7,41.0,4.1000000000000005,-0.038481470275521845
+,gamma3,7,42.0,4.2,
+,gamma3,7,43.0,4.275,
+,gamma4,0,0.0,0.025000000000000005,0.1003214227516277
+,gamma4,0,1.0,0.09999999999999999,0.0756745091251995
+,gamma4,0,2.0,0.2,0.030453864899982364
+,gamma4,0,3.0,0.3,0.06425730842927073
+,gamma4,0,4.0,0.4,-0.0054165292712818666
+,gamma4,0,5.0,0.5,0.004485967780562168
+,gamma4,0,6.0,0.6,-0.0014481575194205786
+,gamma4,0,7.0,0.7000000000000001,0.01505744990642218
+,gamma4,0,8.0,0.8,0.03840361945862909
+,gamma4,0,9.0,0.9,0.007212868041745553
+,gamma4,0,10.0,1.0,0.004883889210325276
+,gamma4,0,11.0,1.0999999999999999,0.02174368646465837
+,gamma4,0,12.0,1.2,-0.013301228555307886
+,gamma4,0,13.0,1.3,-0.03284311021497458
+,gamma4,0,14.0,1.4,-0.055578483022131864
+,gamma4,0,15.0,1.5,-0.05001228144194821
+,gamma4,0,16.0,1.6,-0.05985044605555627
+,gamma4,0,17.0,1.7,0.002185540986336535
+,gamma4,0,18.0,1.8,-0.06315959102459474
+,gamma4,0,19.0,1.9000000000000001,0.012128155457529988
+,gamma4,0,20.0,2.0,0.998934990941731
+,gamma4,0,21.0,2.1,2.68488977851977
+,gamma4,0,22.0,2.2,1.4600814735995535
+,gamma4,0,23.0,2.3000000000000003,-0.039471519862436945
+,gamma4,0,24.0,2.4,-0.052219462342550885
+,gamma4,0,25.0,2.5,-0.09127358937011261
+,gamma4,0,26.0,2.6,-0.055468973309853675
+,gamma4,0,27.0,2.6999999999999997,-0.02688332422333591
+,gamma4,0,28.0,2.8,-0.04530625515952695
+,gamma4,0,29.0,2.9,-0.0916801848364918
+,gamma4,0,30.0,3.0,-0.047535482569862175
+,gamma4,0,31.0,3.1,-0.13880369584436383
+,gamma4,0,32.0,3.2,-0.013190634588452776
+,gamma4,0,33.0,3.3000000000000003,-0.034496598444916815
+,gamma4,0,34.0,3.4,-0.021811542730269484
+,gamma4,0,35.0,3.5,0.02174007228273504
+,gamma4,0,36.0,3.6,-0.0556305272418284
+,gamma4,0,37.0,3.6999999999999997,-0.005767466336041231
+,gamma4,0,38.0,3.8,0.08850268644401238
+,gamma4,0,39.0,3.9,-0.039545610591866044
+,gamma4,0,40.0,4.0,-0.0036665423839856714
+,gamma4,0,41.0,4.1000000000000005,0.038706849321999894
+,gamma4,0,42.0,4.2,0.048174198870270114
+,gamma4,0,43.0,4.275,
+,gamma4,1,0.0,0.025000000000000005,-0.022322175939524642
+,gamma4,1,1.0,0.09999999999999999,-0.03631189554534053
+,gamma4,1,2.0,0.2,-0.022725140056694813
+,gamma4,1,3.0,0.3,-0.015381031757625507
+,gamma4,1,4.0,0.4,-0.018420133607620626
+,gamma4,1,5.0,0.5,-0.006816395954480914
+,gamma4,1,6.0,0.6,-0.0034538368631770178
+,gamma4,1,7.0,0.7000000000000001,-0.004125573004600147
+,gamma4,1,8.0,0.8,-0.013579212031399534
+,gamma4,1,9.0,0.9,-0.00455374661899451
+,gamma4,1,10.0,1.0,0.004674713421828902
+,gamma4,1,11.0,1.0999999999999999,0.03579463544613907
+,gamma4,1,12.0,1.2,0.00997243108775452
+,gamma4,1,13.0,1.3,0.0058395473289594895
+,gamma4,1,14.0,1.4,0.015559864052550188
+,gamma4,1,15.0,1.5,0.003540053343683717
+,gamma4,1,16.0,1.6,0.015013011881992156
+,gamma4,1,17.0,1.7,0.021195621684332755
+,gamma4,1,18.0,1.8,0.007408974274619284
+,gamma4,1,19.0,1.9000000000000001,0.011327848793900844
+,gamma4,1,20.0,2.0,0.061955733014902314
+,gamma4,1,21.0,2.1,0.12869008136403992
+,gamma4,1,22.0,2.2,0.07340286151451618
+,gamma4,1,23.0,2.3000000000000003,0.00307930130210717
+,gamma4,1,24.0,2.4,0.005150125755637491
+,gamma4,1,25.0,2.5,0.0080366519716627
+,gamma4,1,26.0,2.6,0.0022566960157570206
+,gamma4,1,27.0,2.6999999999999997,0.018851526280890967
+,gamma4,1,28.0,2.8,0.008242749307431851
+,gamma4,1,29.0,2.9,-0.00033755516783362527
+,gamma4,1,30.0,3.0,-0.009714712458438668
+,gamma4,1,31.0,3.1,-0.0370813669683101
+,gamma4,1,32.0,3.2,-0.0017341613140603451
+,gamma4,1,33.0,3.3000000000000003,-0.007900016496707388
+,gamma4,1,34.0,3.4,-0.010437488135780515
+,gamma4,1,35.0,3.5,-0.018009412722073792
+,gamma4,1,36.0,3.6,-0.011530494367742783
+,gamma4,1,37.0,3.6999999999999997,-0.023723048308358585
+,gamma4,1,38.0,3.8,-0.01876406871744394
+,gamma4,1,39.0,3.9,-0.03210229734729982
+,gamma4,1,40.0,4.0,-0.04324233538687976
+,gamma4,1,41.0,4.1000000000000005,-0.026008192272137427
+,gamma4,1,42.0,4.2,-0.03440062781731904
+,gamma4,1,43.0,4.275,
+,gamma4,2,0.0,0.025000000000000005,-0.02355485145417872
+,gamma4,2,1.0,0.09999999999999999,0.01144253033557959
+,gamma4,2,2.0,0.2,-0.01237867689961194
+,gamma4,2,3.0,0.3,0.028049817600562837
+,gamma4,2,4.0,0.4,-0.0048853583239609755
+,gamma4,2,5.0,0.5,-0.0015496199859375004
+,gamma4,2,6.0,0.6,0.034074508387011
+,gamma4,2,7.0,0.7000000000000001,0.04559342418221979
+,gamma4,2,8.0,0.8,0.0181923215424183
+,gamma4,2,9.0,0.9,0.005198098189203804
+,gamma4,2,10.0,1.0,-0.02530817559649563
+,gamma4,2,11.0,1.0999999999999999,-0.006418941106350069
+,gamma4,2,12.0,1.2,0.04947506086723363
+,gamma4,2,13.0,1.3,-0.03977977953941347
+,gamma4,2,14.0,1.4,-0.014582309593982257
+,gamma4,2,15.0,1.5,-0.0027323997377501907
+,gamma4,2,16.0,1.6,-0.004251010624546825
+,gamma4,2,17.0,1.7,-0.051285105460161295
+,gamma4,2,18.0,1.8,-0.028278830018915714
+,gamma4,2,19.0,1.9000000000000001,0.002214084229177978
+,gamma4,2,20.0,2.0,0.4833440108861803
+,gamma4,2,21.0,2.1,0.8263512905961145
+,gamma4,2,22.0,2.2,0.315500999503595
+,gamma4,2,23.0,2.3000000000000003,0.006600849637799426
+,gamma4,2,24.0,2.4,-0.03844705049481993
+,gamma4,2,25.0,2.5,-0.010064021841001561
+,gamma4,2,26.0,2.6,-0.01460995001661467
+,gamma4,2,27.0,2.6999999999999997,-0.04880898426600629
+,gamma4,2,28.0,2.8,0.005336760976076471
+,gamma4,2,29.0,2.9,0.016067694389405734
+,gamma4,2,30.0,3.0,-0.0057415204150004
+,gamma4,2,31.0,3.1,0.035632506876058866
+,gamma4,2,32.0,3.2,-0.014880826158412509
+,gamma4,2,33.0,3.3000000000000003,-0.027066336812773262
+,gamma4,2,34.0,3.4,-0.014141444852995
+,gamma4,2,35.0,3.5,0.040769018748584886
+,gamma4,2,36.0,3.6,0.013109938830880763
+,gamma4,2,37.0,3.6999999999999997,0.02041415084835496
+,gamma4,2,38.0,3.8,-0.020093118856322412
+,gamma4,2,39.0,3.9,0.012384608073634803
+,gamma4,2,40.0,4.0,-0.019076642314014867
+,gamma4,2,41.0,4.1000000000000005,-0.012150873749749769
+,gamma4,2,42.0,4.2,0.038281380711666424
+,gamma4,2,43.0,4.275,
+,gamma4,3,0.0,0.025000000000000005,-0.023043732653374078
+,gamma4,3,1.0,0.09999999999999999,-0.09450532622486496
+,gamma4,3,2.0,0.2,-0.009836162337480813
+,gamma4,3,3.0,0.3,0.018684471142783043
+,gamma4,3,4.0,0.4,-0.025711986143856037
+,gamma4,3,5.0,0.5,0.008882384981497515
+,gamma4,3,6.0,0.6,-0.009952791754442192
+,gamma4,3,7.0,0.7000000000000001,0.03982947925854289
+,gamma4,3,8.0,0.8,-0.016208110971467682
+,gamma4,3,9.0,0.9,-0.11044705039285656
+,gamma4,3,10.0,1.0,0.06449802325583494
+,gamma4,3,11.0,1.0999999999999999,-0.023299748446703905
+,gamma4,3,12.0,1.2,-0.0035523969211964657
+,gamma4,3,13.0,1.3,0.11081934002565763
+,gamma4,3,14.0,1.4,-0.041584965330305465
+,gamma4,3,15.0,1.5,0.03882438021806297
+,gamma4,3,16.0,1.6,-0.017341692011933675
+,gamma4,3,17.0,1.7,0.009629097712042864
+,gamma4,3,18.0,1.8,0.08016050056776866
+,gamma4,3,19.0,1.9000000000000001,0.035131115347619736
+,gamma4,3,20.0,2.0,1.6937227949884204
+,gamma4,3,21.0,2.1,2.8260778042663266
+,gamma4,3,22.0,2.2,1.189959096143354
