,Odour,OdourCS,Experiment,Fly ID,file,Time_s,calcium_zscore,TrainingOdour,OdourOnset,TimeFromOdourOnset_s
2080,,,pre,092_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/092_MDN1-GCaMP7b/20260105_Exp 7_pre_8x.csv,29.296224781942872,0.2109096493332894,OCT,9.0,20.296224781942872
2081,,,pre,092_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/092_MDN1-GCaMP7b/20260105_Exp 7_pre_8x.csv,29.562554098142353,0.1431859030734726,OCT,9.0,20.562554098142353
2082,,,pre,092_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/092_MDN1-GCaMP7b/20260105_Exp 7_pre_8x.csv,29.828883414341835,0.5646696922561252,OCT,9.0,20.828883414341835
2083,,,pre,092_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/092_MDN1-GCaMP7b/20260105_Exp 7_pre_8x.csv,30.095212730541313,0.405447303547908,OCT,9.0,21.095212730541313
2084,,,pre,092_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/092_MDN1-GCaMP7b/20260105_Exp 7_pre_8x.csv,30.36154204674079,-0.0061447405051878,OCT,9.0,21.36154204674079
2085,,,pre,092_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/092_MDN1-GCaMP7b/20260105_Exp 7_pre_8x.csv,30.627871362940276,0.7574285677413051,OCT,9.0,21.627871362940276
2086,,,pre,092_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/092_MDN1-GCaMP7b/20260105_Exp 7_pre_8x.csv,30.894200679139757,0.755042401153035,OCT,9.0,21.894200679139757
2087,,,pre,092_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/092_MDN1-GCaMP7b/20260105_Exp 7_pre_8x.csv,31.160529995339235,0.7261914778584937,OCT,9.0,22.160529995339235
2088,,,pre,092_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/092_MDN1-GCaMP7b/20260105_Exp 7_pre_8x.csv,31.426859311538717,0.6116554816215201,OCT,9.0,22.426859311538717
2089,,,pre,092_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/092_MDN1-GCaMP7b/20260105_Exp 7_pre_8x.csv,31.6931886277382,0.395815867500707,OCT,9.0,22.6931886277382
2090,,,pre,092_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/092_MDN1-GCaMP7b/20260105_Exp 7_pre_8x.csv,31.95951794393768,0.4606762138545994,OCT,9.0,22.95951794393768
2091,,,pre,092_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/092_MDN1-GCaMP7b/20260105_Exp 7_pre_8x.csv,32.22584726013716,0.510785712208276,OCT,9.0,23.22584726013716
2092,,,pre,092_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/092_MDN1-GCaMP7b/20260105_Exp 7_pre_8x.csv,32.49217657633664,0.3151200519701118,OCT,9.0,23.49217657633664
2093,,,pre,092_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/092_MDN1-GCaMP7b/20260105_Exp 7_pre_8x.csv,32.75850589253612,0.91122785056709,OCT,9.0,23.75850589253612
2094,,,pre,092_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/092_MDN1-GCaMP7b/20260105_Exp 7_pre_8x.csv,33.0248352087356,0.8309658835070892,OCT,9.0,24.024835208735603
2095,,,pre,092_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/092_MDN1-GCaMP7b/20260105_Exp 7_pre_8x.csv,33.291164524935084,0.3428863540881661,OCT,9.0,24.291164524935084
2096,,,pre,092_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/092_MDN1-GCaMP7b/20260105_Exp 7_pre_8x.csv,33.557493841134566,0.2914753103227066,OCT,9.0,24.55749384113457
2097,,,pre,092_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/092_MDN1-GCaMP7b/20260105_Exp 7_pre_8x.csv,33.82382315733404,0.0747679992607047,OCT,9.0,24.82382315733404
2098,,,pre,092_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/092_MDN1-GCaMP7b/20260105_Exp 7_pre_8x.csv,34.09015247353352,0.1860501319682188,OCT,9.0,25.09015247353352
2099,,,pre,092_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/092_MDN1-GCaMP7b/20260105_Exp 7_pre_8x.csv,34.356481789733,-0.1890986405549303,OCT,9.0,25.356481789733003
2100,,,pre,092_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/092_MDN1-GCaMP7b/20260105_Exp 7_pre_8x.csv,34.622811105932485,-0.4274549902996026,OCT,9.0,25.622811105932485
2101,,,pre,092_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/092_MDN1-GCaMP7b/20260105_Exp 7_pre_8x.csv,34.889140422131966,0.0194957041069522,OCT,9.0,25.88914042213197
2102,,,pre,092_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/092_MDN1-GCaMP7b/20260105_Exp 7_pre_8x.csv,35.15546973833145,0.5641924589384713,OCT,9.0,26.155469738331448
2103,,,pre,092_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/092_MDN1-GCaMP7b/20260105_Exp 7_pre_8x.csv,35.42179905453093,0.813004556824473,OCT,9.0,26.42179905453093
2104,,,pre,092_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/092_MDN1-GCaMP7b/20260105_Exp 7_pre_8x.csv,35.68812837073041,0.9114881596494472,OCT,9.0,26.68812837073041
2105,,,pre,092_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/092_MDN1-GCaMP7b/20260105_Exp 7_pre_8x.csv,35.954457686929885,0.9367815254851122,OCT,9.0,26.954457686929885
2106,,,pre,092_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/092_MDN1-GCaMP7b/20260105_Exp 7_pre_8x.csv,36.22078700312937,1.438050048410111,OCT,9.0,27.220787003129367
2107,,,pre,092_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/092_MDN1-GCaMP7b/20260105_Exp 7_pre_8x.csv,36.48711631932885,1.266896826760542,OCT,9.0,27.487116319328848
2108,,,pre,092_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/092_MDN1-GCaMP7b/20260105_Exp 7_pre_8x.csv,36.75344563552833,0.6712228766341584,OCT,9.0,27.75344563552833
2109,,,pre,092_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/092_MDN1-GCaMP7b/20260105_Exp 7_pre_8x.csv,37.01977495172781,0.4024537491008046,OCT,9.0,28.01977495172781
2110,,,pre,092_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/092_MDN1-GCaMP7b/20260105_Exp 7_pre_8x.csv,37.28610426792729,0.7402047834586999,OCT,9.0,28.286104267927293
2111,,,pre,092_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/092_MDN1-GCaMP7b/20260105_Exp 7_pre_8x.csv,37.552433584126774,0.6885768154579422,OCT,9.0,28.552433584126774
2112,,,pre,092_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/092_MDN1-GCaMP7b/20260105_Exp 7_pre_8x.csv,37.818762900326256,0.7953035392242129,OCT,9.0,28.818762900326256
2113,,,pre,092_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/092_MDN1-GCaMP7b/20260105_Exp 7_pre_8x.csv,38.08509221652574,0.2581991326281007,OCT,9.0,29.085092216525737
2114,,,pre,092_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/092_MDN1-GCaMP7b/20260105_Exp 7_pre_8x.csv,38.35142153272521,0.394297397853626,OCT,9.0,29.35142153272521
2115,,,pre,092_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/092_MDN1-GCaMP7b/20260105_Exp 7_pre_8x.csv,38.61775084892469,0.2216690914040356,OCT,9.0,29.617750848924693
2116,,,pre,092_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/092_MDN1-GCaMP7b/20260105_Exp 7_pre_8x.csv,38.884080165124175,0.839686237766041,OCT,9.0,29.884080165124175
2117,,,pre,092_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/092_MDN1-GCaMP7b/20260105_Exp 7_pre_8x.csv,39.150409481323656,0.8366492984718781,OCT,9.0,30.150409481323656
2118,,,pre,092_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/092_MDN1-GCaMP7b/20260105_Exp 7_pre_8x.csv,39.41673879752314,0.6364282292924714,OCT,9.0,30.416738797523134
2119,,,pre,092_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/092_MDN1-GCaMP7b/20260105_Exp 7_pre_8x.csv,39.68306811372262,0.2510406328632897,OCT,9.0,30.68306811372262
2120,,,pre,092_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/092_MDN1-GCaMP7b/20260105_Exp 7_pre_8x.csv,39.9493974299221,0.366444326041453,OCT,9.0,30.9493974299221
2121,,,pre,092_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/092_MDN1-GCaMP7b/20260105_Exp 7_pre_8x.csv,40.21572674612158,-0.0833205987776924,OCT,51.5,-11.284273253878418
2122,,,pre,092_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/092_MDN1-GCaMP7b/20260105_Exp 7_pre_8x.csv,40.48205606232106,-0.2113058976030997,OCT,51.5,-11.017943937678943
2123,,,pre,092_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/092_MDN1-GCaMP7b/20260105_Exp 7_pre_8x.csv,40.74838537852054,-0.2481830176036401,OCT,51.5,-10.751614621479462
2124,,,pre,092_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/092_MDN1-GCaMP7b/20260105_Exp 7_pre_8x.csv,41.01471469472002,0.1223235762841464,OCT,51.5,-10.48528530527998
2125,,,pre,092_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/092_MDN1-GCaMP7b/20260105_Exp 7_pre_8x.csv,41.2810440109195,0.9318848224136675,OCT,51.5,-10.2189559890805
2126,,,pre,092_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/092_MDN1-GCaMP7b/20260105_Exp 7_pre_8x.csv,41.54737332711898,0.8342689165298823,OCT,51.5,-9.952626672881015
2127,,,pre,092_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/092_MDN1-GCaMP7b/20260105_Exp 7_pre_8x.csv,41.813702643318464,0.999782108061722,OCT,51.5,-9.686297356681536
2128,,,pre,092_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/092_MDN1-GCaMP7b/20260105_Exp 7_pre_8x.csv,42.080031959517946,1.0304118100857007,OCT,51.5,-9.419968040482054
2129,,,pre,092_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/092_MDN1-GCaMP7b/20260105_Exp 7_pre_8x.csv,42.34636127571743,0.5542631136081296,OCT,51.5,-9.153638724282573
2130,,,pre,092_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/092_MDN1-GCaMP7b/20260105_Exp 7_pre_8x.csv,42.6126905919169,0.2756022409452185,OCT,51.5,-8.887309408083098
2131,,,pre,092_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/092_MDN1-GCaMP7b/20260105_Exp 7_pre_8x.csv,42.87901990811638,0.5252386509253503,OCT,51.5,-8.620980091883617
2132,,,pre,092_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/092_MDN1-GCaMP7b/20260105_Exp 7_pre_8x.csv,43.145349224315865,0.1293085366607195,OCT,51.5,-8.354650775684135
2133,,,pre,092_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/092_MDN1-GCaMP7b/20260105_Exp 7_pre_8x.csv,43.41167854051535,-0.2902229344042565,OCT,51.5,-8.088321459484654
2134,,,pre,092_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/092_MDN1-GCaMP7b/20260105_Exp 7_pre_8x.csv,43.67800785671483,-0.0774202595776064,OCT,51.5,-7.821992143285172
2135,,,pre,092_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/092_MDN1-GCaMP7b/20260105_Exp 7_pre_8x.csv,43.94433717291431,-0.5472347683844967,OCT,51.5,-7.555662827085691
2136,,,pre,092_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/092_MDN1-GCaMP7b/20260105_Exp 7_pre_8x.csv,44.21066648911379,-0.6918798484807357,OCT,51.5,-7.289333510886209
2137,,,pre,092_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/092_MDN1-GCaMP7b/20260105_Exp 7_pre_8x.csv,44.47699580531327,-0.7379545560578818,OCT,51.5,-7.023004194686727
2138,,,pre,092_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/092_MDN1-GCaMP7b/20260105_Exp 7_pre_8x.csv,44.74332512151275,-0.4420698991123656,OCT,51.5,-6.756674878487253
2139,,,pre,092_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/092_MDN1-GCaMP7b/20260105_Exp 7_pre_8x.csv,45.00965443771223,-0.4029801519117932,OCT,51.5,-6.4903455622877715
2140,,,pre,092_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/092_MDN1-GCaMP7b/20260105_Exp 7_pre_8x.csv,45.27598375391171,0.1549489812728608,OCT,51.5,-6.22401624608829
2141,,,pre,092_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/092_MDN1-GCaMP7b/20260105_Exp 7_pre_8x.csv,45.54231307011119,0.1955138132734551,OCT,51.5,-5.957686929888808
2142,,,pre,092_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/092_MDN1-GCaMP7b/20260105_Exp 7_pre_8x.csv,45.80864238631067,0.4048457003353489,OCT,51.5,-5.691357613689327
2143,,,pre,092_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/092_MDN1-GCaMP7b/20260105_Exp 7_pre_8x.csv,46.074971702510155,0.6687991098451026,OCT,51.5,-5.425028297489845
2144,,,pre,092_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/092_MDN1-GCaMP7b/20260105_Exp 7_pre_8x.csv,46.34130101870963,0.5315728385960313,OCT,51.5,-5.158698981290364
2145,,,pre,092_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/092_MDN1-GCaMP7b/20260105_Exp 7_pre_8x.csv,46.60763033490912,0.1382024303079095,OCT,51.5,-4.892369665090882
2146,,,pre,092_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/092_MDN1-GCaMP7b/20260105_Exp 7_pre_8x.csv,46.87395965110859,0.3473173931345057,OCT,51.5,-4.626040348891408
2147,,,pre,092_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/092_MDN1-GCaMP7b/20260105_Exp 7_pre_8x.csv,47.140288967308074,0.3716129074878028,OCT,51.5,-4.359711032691926
2148,,,pre,092_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/092_MDN1-GCaMP7b/20260105_Exp 7_pre_8x.csv,47.406618283507555,0.0948175832484491,OCT,51.5,-4.093381716492445
2149,,,pre,092_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/092_MDN1-GCaMP7b/20260105_Exp 7_pre_8x.csv,47.67294759970704,-0.3637168653229815,OCT,51.5,-3.8270524002929633
2150,,,pre,092_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/092_MDN1-GCaMP7b/20260105_Exp 7_pre_8x.csv,47.93927691590652,0.1434953816491634,OCT,51.5,-3.560723084093482
2151,,,pre,092_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/092_MDN1-GCaMP7b/20260105_Exp 7_pre_8x.csv,48.205606232106,-0.3916567068292733,OCT,51.5,-3.2943937678940003
2152,,,pre,092_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/092_MDN1-GCaMP7b/20260105_Exp 7_pre_8x.csv,48.47193554830548,-0.8048973750706283,OCT,51.5,-3.0280644516945188
2153,,,pre,092_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/092_MDN1-GCaMP7b/20260105_Exp 7_pre_8x.csv,48.73826486450496,-0.5411608897961723,OCT,51.5,-2.7617351354950372
2154,,,pre,092_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/092_MDN1-GCaMP7b/20260105_Exp 7_pre_8x.csv,49.00459418070444,-0.6120517298913294,OCT,51.5,-2.495405819295563
2155,,,pre,092_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/092_MDN1-GCaMP7b/20260105_Exp 7_pre_8x.csv,49.27092349690392,-0.0625826418832703,OCT,51.5,-2.2290765030960813
2156,,,pre,092_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/092_MDN1-GCaMP7b/20260105_Exp 7_pre_8x.csv,49.5372528131034,-0.1469661694139203,OCT,51.5,-1.9627471868966
2157,,,pre,092_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/092_MDN1-GCaMP7b/20260105_Exp 7_pre_8x.csv,49.80358212930288,-0.569361040384821,OCT,51.5,-1.6964178706971182
2158,,,pre,092_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/092_MDN1-GCaMP7b/20260105_Exp 7_pre_8x.csv,50.06991144550236,-0.3168612304987653,OCT,51.5,-1.4300885544976367
2159,,,pre,092_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/092_MDN1-GCaMP7b/20260105_Exp 7_pre_8x.csv,50.336240761701845,-0.217293006497305,OCT,51.5,-1.1637592382981552
2160,,,pre,092_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/092_MDN1-GCaMP7b/20260105_Exp 7_pre_8x.csv,50.602570077901326,-0.2717409895569266,OCT,51.5,-0.8974299220986737
2161,,,pre,092_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/092_MDN1-GCaMP7b/20260105_Exp 7_pre_8x.csv,50.86889939410081,-0.2181607034384938,OCT,51.5,-0.6311006058991921
2162,,,pre,092_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/092_MDN1-GCaMP7b/20260105_Exp 7_pre_8x.csv,51.13522871030029,-0.0723876173187085,OCT,51.5,-0.3647712896997106
2163,,,pre,092_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/092_MDN1-GCaMP7b/20260105_Exp 7_pre_8x.csv,51.40155802649976,0.3785978678643757,OCT,51.5,-0.0984419735002362
2164,OCT,CS+,pre,092_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/092_MDN1-GCaMP7b/20260105_Exp 7_pre_8x.csv,51.667887342699245,-0.6175616054678816,OCT,51.5,0.1678873426992453
2165,OCT,CS+,pre,092_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/092_MDN1-GCaMP7b/20260105_Exp 7_pre_8x.csv,51.93421665889873,-0.5917042366204435,OCT,51.5,0.4342166588987268
2166,OCT,CS+,pre,092_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/092_MDN1-GCaMP7b/20260105_Exp 7_pre_8x.csv,52.20054597509821,-0.6832462639159038,OCT,51.5,0.7005459750982084
2167,OCT,CS+,pre,092_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/092_MDN1-GCaMP7b/20260105_Exp 7_pre_8x.csv,52.46687529129769,-0.9693693302730412,OCT,51.5,0.96687529129769
2168,OCT,CS+,pre,092_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/092_MDN1-GCaMP7b/20260105_Exp 7_pre_8x.csv,52.73320460749717,-1.304864352583844,OCT,51.5,1.2332046074971714
2169,OCT,CS+,pre,092_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/092_MDN1-GCaMP7b/20260105_Exp 7_pre_8x.csv,52.99953392369665,-1.267900462889183,OCT,51.5,1.499533923696653
2170,OCT,CS+,pre,092_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/092_MDN1-GCaMP7b/20260105_Exp 7_pre_8x.csv,53.265863239896134,-1.1317154279695398,OCT,51.5,1.7658632398961345
2171,OCT,CS+,pre,092_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/092_MDN1-GCaMP7b/20260105_Exp 7_pre_8x.csv,53.53219255609561,-0.5651960950671128,OCT,51.5,2.032192556095609
2172,OCT,CS+,pre,092_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/092_MDN1-GCaMP7b/20260105_Exp 7_pre_8x.csv,53.79852187229509,0.0888304743542444,OCT,51.5,2.2985218722950904
2173,,,pre,092_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/092_MDN1-GCaMP7b/20260105_Exp 7_pre_8x.csv,54.06485118849457,-0.310960891298678,OCT,51.5,2.564851188494572
2174,,,pre,092_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/092_MDN1-GCaMP7b/20260105_Exp 7_pre_8x.csv,54.33118050469405,0.2209373336502992,OCT,51.5,2.8311805046940535
2175,,,pre,092_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/092_MDN1-GCaMP7b/20260105_Exp 7_pre_8x.csv,54.597509820893535,0.7864588150703588,OCT,51.5,3.097509820893535
2176,,,pre,092_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/092_MDN1-GCaMP7b/20260105_Exp 7_pre_8x.csv,54.86383913709302,0.7584755887170068,OCT,51.5,3.3638391370930165
